#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB611A
#Date Time: 2025-08-21 03:59:01.945.636.010
#Sample rate: 3.125e+06Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -110 mV Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 4.9978243 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.9953639597 V

Time (s),Channel 1 (V),Channel 2 (V)
0.002253408,0.05475194384213396,0.1746429305253704
0.002253728,0.05498765881468243,0.1764460010244153
0.002254048,0.05545908875977939,0.173741395275848
0.002254368,0.05506623047219859,0.1710367895272808
0.002254688,0.05538051710226323,0.1746429305253704
0.002255008,0.05514480212971475,0.1674306485291912
0.002255328,0.05498765881468243,0.1701352542777584
0.002255648,0.05561623207481171,0.1647260427806239
0.002255968,0.05577337538984403,0.1629229722815791
0.002256288,0.05522337378723091,0.1638245075311015
0.002256608,0.05530194544474707,0.1593168312834895
0.002256928,0.05522337378723091,0.1647260427806239
0.002257248,0.05459480052710164,0.1647260427806239
0.002257568,0.05498765881468243,0.1620214370320567
0.002257888,0.05514480212971475,0.1656275780301463
0.002258208,0.0546733721846178,0.1665291132796687
0.002258528,0.05443765721206932,0.1647260427806239
0.002258848,0.0546733721846178,0.1665291132796687
0.002259168,0.05459480052710164,0.1728398600263256
0.002259488,0.05498765881468243,0.1656275780301463
0.002259808,0.05498765881468243,0.1728398600263256
0.002260128,0.05514480212971475,0.1701352542777584
0.002260448,0.05506623047219859,0.1665291132796687
0.002260768,0.05514480212971475,0.1683321837787136
0.002261088,0.05522337378723091,0.169233719028236
0.002261408,0.05553766041729555,0.1701352542777584
0.002261728,0.05569480373232787,0.1656275780301463
0.002262048,0.05435908555455316,0.1638245075311015
0.002262368,0.05490908715716628,0.1629229722815791
0.002262688,0.05498765881468243,0.1683321837787136
0.002263008,0.05490908715716628,0.1647260427806239
0.002263328,0.05545908875977939,0.173741395275848
0.002263648,0.05514480212971475,0.1665291132796687
0.002263968,0.0560090903623925,0.1710367895272808
0.002264288,0.05553766041729555,0.169233719028236
0.002264608,0.05545908875977939,0.1656275780301463
0.002264928,0.05545908875977939,0.1647260427806239
0.002265248,0.05553766041729555,0.1638245075311015
0.002265568,0.05530194544474707,0.1656275780301463
0.002265888,0.05553766041729555,0.1665291132796687
0.002266208,0.05553766041729555,0.1638245075311015
0.002266528,0.05514480212971475,0.1656275780301463
0.002266848,0.05545908875977939,0.1620214370320567
0.002267168,0.0560090903623925,0.1647260427806239
0.002267488,0.05593051870487634,0.1701352542777584
0.002267808,0.05569480373232787,0.1674306485291912
0.002268128,0.05530194544474707,0.1665291132796687
0.002268448,0.05569480373232787,0.1701352542777584
0.002268768,0.05498765881468243,0.1647260427806239
0.002269088,0.05593051870487634,0.1674306485291912
0.002269408,0.05530194544474707,0.1611199017825343
0.002269728,0.05522337378723091,0.1674306485291912
0.002270048,0.05538051710226323,0.1665291132796687
0.002270368,0.05538051710226323,0.1665291132796687
0.002270688,0.05490908715716628,0.1665291132796687
0.002271008,0.05475194384213396,0.1701352542777584
0.002271328,0.05561623207481171,0.1656275780301463
0.002271648,0.05561623207481171,0.1683321837787136
0.002271968,0.05545908875977939,0.1674306485291912
0.002272288,0.05624480533494098,0.1620214370320567
0.002272608,0.05561623207481171,0.1602183665330119
0.002272928,0.05538051710226323,0.1638245075311015
0.002273248,0.05506623047219859,0.1620214370320567
0.002273568,0.05530194544474707,0.1611199017825343
0.002273888,0.05545908875977939,0.1602183665330119
0.002274208,0.05538051710226323,0.1611199017825343
0.002274528,0.05569480373232787,0.1575137607844447
0.002274848,0.05506623047219859,0.1665291132796687
0.002275168,0.05483051549965012,0.1701352542777584
0.002275488,0.05569480373232787,0.1710367895272808
0.002275808,0.05514480212971475,0.1701352542777584
0.002276128,0.05475194384213396,0.1656275780301463
0.002276448,0.0546733721846178,0.1719383247768032
0.002276768,0.05538051710226323,0.1764460010244153
0.002277088,0.0546733721846178,0.1701352542777584
0.002277408,0.054280513897037,0.1656275780301463
0.002277728,0.05538051710226323,0.169233719028236
0.002278048,0.05514480212971475,0.1665291132796687
0.002278368,0.05483051549965012,0.1629229722815791
0.002278688,0.05545908875977939,0.1683321837787136
0.002279008,0.05522337378723091,0.1620214370320567
0.002279328,0.0560090903623925,0.1674306485291912
0.002279648,0.05538051710226323,0.1638245075311015
0.002279968,0.05530194544474707,0.1701352542777584
0.002280288,0.05538051710226323,0.169233719028236
0.002280608,0.05483051549965012,0.1710367895272808
0.002280928,0.05506623047219859,0.1710367895272808
0.002281248,0.05490908715716628,0.1629229722815791
0.002281568,0.05483051549965012,0.1719383247768032
0.002281888,0.05538051710226323,0.1683321837787136
0.002282208,0.05483051549965012,0.1683321837787136
0.002282528,0.05514480212971475,0.169233719028236
0.002282848,0.05530194544474707,0.169233719028236
0.002283168,0.05514480212971475,0.1665291132796687
0.002283488,0.05498765881468243,0.1647260427806239
0.002283808,0.05514480212971475,0.1701352542777584
0.002284128,0.05553766041729555,0.1710367895272808
0.002284448,0.05561623207481171,0.1683321837787136
0.002284768,0.05538051710226323,0.1710367895272808
0.002285088,0.05498765881468243,0.169233719028236
0.002285408,0.05538051710226323,0.1611199017825343
0.002285728,0.05530194544474707,0.1638245075311015
0.002286048,0.05553766041729555,0.1719383247768032
0.002286368,0.05498765881468243,0.1755444657748929
0.002286688,0.05514480212971475,0.1764460010244153
0.002287008,0.05483051549965012,0.1710367895272808
0.002287328,0.05522337378723091,0.1764460010244153
0.002287648,0.05451622886958548,0.1728398600263256
0.002287968,0.05506623047219859,0.173741395275848
0.002288288,0.05459480052710164,0.1746429305253704
0.002288608,0.05545908875977939,0.1710367895272808
0.002288928,0.05530194544474707,0.169233719028236
0.002289248,0.05530194544474707,0.1764460010244153
0.002289568,0.05475194384213396,0.1710367895272808
0.002289888,0.05420194223952084,0.169233719028236
0.002290208,0.05475194384213396,0.1728398600263256
0.002290528,0.05506623047219859,0.1710367895272808
0.002290848,0.05459480052710164,0.1764460010244153
0.002291168,0.05459480052710164,0.173741395275848
0.002291488,0.05412337058200468,0.1710367895272808
0.002291808,0.05538051710226323,0.1764460010244153
0.002292128,0.05514480212971475,0.1746429305253704
0.002292448,0.05506623047219859,0.1773475362739377
0.002292768,0.0546733721846178,0.1746429305253704
0.002293088,0.05498765881468243,0.1773475362739377
0.002293408,0.05451622886958548,0.1818552125215497
0.002293728,0.05538051710226323,0.1782490715234601
0.002294048,0.05475194384213396,0.1791506067729825
0.002294368,0.05459480052710164,0.1773475362739377
0.002294688,0.05490908715716628,0.1800521420225049
