Time (s),Ch1,Ch2
-0.000870646,1.418490553,2.597068146
-0.000870516,1.414891787,2.597969681
-0.000870386,1.415791479,2.598871216
-0.000870256,1.417590861,2.597969681
-0.000870126,1.413092405,2.595265075
-0.000869996,1.414891787,2.591658934
-0.000869866,1.414891787,2.599772752
-0.000869736,1.409493639,2.599772752
-0.000869606,1.404995183,2.599772752
-0.000869476,1.398697344,2.599772752
-0.000869346,1.402296109,2.596166611
-0.000869216,1.396897961,2.591658934
-0.000869086,1.399597035,2.591658934
-0.000868956,1.399597035,2.598871216
-0.000868826,1.401396418,2.59436354
-0.000868696,1.395098578,2.588052793
-0.000868566,1.398697344,2.59436354
-0.000868436,1.386101665,2.595265075
-0.000868306,1.391499813,2.586249723
-0.000868176,1.38970043,2.595265075
-0.000868046,1.388800739,2.597969681
-0.000867916,1.392399504,2.602477357
-0.000867786,1.386101665,2.599772752
-0.000867656,1.385201974,2.605181963
-0.000867526,1.3825029,2.605181963
-0.000867396,1.385201974,2.606985034
-0.000867266,1.379803826,2.601575822
-0.000867136,1.384302283,2.599772752
-0.000867006,1.381603209,2.597969681
-0.000866876,1.366308456,2.597969681
-0.000866746,1.370806913,2.593462005
-0.000866616,1.374405678,2.59436354
-0.000866486,1.374405678,2.59256047
-0.000866356,1.372606295,2.597068146
-0.000866226,1.374405678,2.590757399
-0.000866096,1.362709691,2.606083498
-0.000865966,1.359110926,2.606985034
-0.000865836,1.360910308,2.606985034
-0.000865706,1.350114012,2.617803457
-0.000865576,1.35551216,2.617803457
-0.000865446,1.356411852,2.619606527
-0.000865316,1.358211234,2.622311133
-0.000865186,1.356411852,2.616901921
-0.000865056,1.35551216,2.61329578
-0.000864926,1.35551216,2.614197316
-0.000864796,1.347414938,2.607886569
-0.000864666,1.343816173,2.601575822
-0.000864536,1.344715865,2.600674287
-0.000864406,1.342916482,2.59256047
-0.000864276,1.333919569,2.588052793
-0.000864146,1.339317717,2.589855864
-0.000864016,1.342916482,2.588954329
-0.000863886,1.335718951,2.597969681
-0.000863756,1.337518334,2.587151258
-0.000863626,1.344715865,2.590757399
-0.000863496,1.336618643,2.597068146
-0.000863366,1.330320803,2.601575822
-0.000863236,1.333019877,2.601575822
-0.000863106,1.332120186,2.599772752
-0.000862976,1.320424199,2.59436354
-0.000862846,1.324922656,2.595265075
-0.000862716,1.329421112,2.591658934
-0.000862586,1.329421112,2.596166611
-0.000862456,1.324022964,2.605181963
-0.000862326,1.315925742,2.602477357
-0.000862196,1.320424199,2.609689639
-0.000862066,1.324022964,2.61329578
-0.000861936,1.311427286,2.608788104
-0.000861806,1.31412636,2.602477357
-0.000861676,1.306928829,2.610591175
-0.000861546,1.306029138,2.614197316
-0.000861416,1.307828521,2.606083498
-0.000861286,1.303330064,2.609689639
-0.000861156,1.299731299,2.604280428
-0.000861026,1.302430373,2.600674287
-0.000860896,1.303330064,2.602477357
-0.000860766,1.298831607,2.601575822
-0.000860636,1.297032225,2.604280428
-0.000860506,1.297032225,2.610591175
-0.000860376,1.299731299,2.603378893
-0.000860246,1.299731299,2.597969681
-0.000860116,1.290734385,2.597068146
-0.000859986,1.288035312,2.59256047
-0.000859856,1.282637164,2.59256047
-0.000859726,1.27993809,2.598871216
-0.000859596,1.283536855,2.598871216
-0.000859466,1.283536855,2.598871216
-0.000859336,1.270941177,2.587151258
-0.000859206,1.276339324,2.591658934
-0.000859076,1.27993809,2.59436354
-0.000858946,1.279038398,2.593462005
-0.000858816,1.283536855,2.597969681
-0.000858686,1.279038398,2.59256047
-0.000858556,1.276339324,2.591658934
-0.000858426,1.271840868,2.59436354
-0.000858296,1.258345498,2.597969681
-0.000858166,1.265543029,2.600674287
-0.000858036,1.267342411,2.59256047
-0.000857906,1.26644272,2.606083498
-0.000857776,1.261944263,2.600674287
-0.000857646,1.265543029,2.606083498
-0.000857516,1.267342411,2.608788104
-0.000857386,1.256546115,2.61329578
-0.000857256,1.259245189,2.615098851
-0.000857126,1.248448894,2.606985034
-0.000856996,1.254746733,2.618704992
-0.000856866,1.248448894,2.61329578
-0.000856736,1.252047659,2.61329578
-0.000856606,1.24574982,2.610591175
-0.000856476,1.252047659,2.607886569
-0.000856346,1.247549202,2.608788104
-0.000856216,1.255646424,2.601575822
-0.000856086,1.252047659,2.609689639
-0.000855956,1.242151054,2.607886569
-0.000855826,1.241251363,2.605181963
-0.000855696,1.242151054,2.603378893
-0.000855566,1.234953524,2.597969681
-0.000855436,1.234053832,2.59256047
-0.000855306,1.233154141,2.59256047
-0.000855176,1.231354759,2.595265075
-0.000855046,1.234053832,2.588052793
-0.000854916,1.227755993,2.59256047
-0.000854786,1.227755993,2.597969681
-0.000854656,1.225056919,2.59436354
-0.000854526,1.225056919,2.588052793
-0.000854396,1.226856302,2.590757399
-0.000854266,1.227755993,2.588052793
-0.000854136,1.223257537,2.59256047
-0.000854006,1.224157228,2.584446652
-0.000853876,1.221458154,2.597969681
-0.000853746,1.223257537,2.589855864
-0.000853616,1.221458154,2.589855864
-0.000853486,1.220558463,2.585348188
-0.000853356,1.217859389,2.588052793
-0.000853226,1.21156155,2.589855864
-0.000853096,1.215160315,2.598871216
-0.000852966,1.216959697,2.596166611
-0.000852836,1.213360932,2.597068146
-0.000852706,1.206163402,2.603378893
-0.000852576,1.20526371,2.601575822
-0.000852446,1.202564636,2.605181963
-0.000852316,1.200765254,2.604280428
-0.000852186,1.204364019,2.606083498
-0.000852056,1.20526371,2.610591175
-0.000851926,1.197166488,2.61149271
-0.000851796,1.194467415,2.606985034
-0.000851666,1.197166488,2.608788104
-0.000851536,1.19806618,2.600674287
-0.000851406,1.197166488,2.601575822
-0.000851276,1.195367106,2.603378893
-0.000851146,1.190868649,2.609689639
-0.000851016,1.193567723,2.612394245
-0.000850886,1.187269884,2.610591175
-0.000850756,1.182771427,2.606083498
-0.000850626,1.179172662,2.605181963
-0.000850496,1.185470501,2.607886569
-0.000850366,1.179172662,2.598871216
-0.000850236,1.175573897,2.598871216
-0.000850106,1.169276058,2.600674287
-0.000849976,1.182771427,2.597068146
-0.000849846,1.176473588,2.589855864
-0.000849716,1.173774514,2.59436354
-0.000849586,1.179172662,2.593462005
-0.000849456,1.166576984,2.588052793
-0.000849326,1.162978218,2.59256047
-0.000849196,1.168376366,2.593462005
-0.000849066,1.167476675,2.593462005
-0.000848936,1.166576984,2.584446652
-0.000848806,1.164777601,2.590757399
-0.000848676,1.166576984,2.588954329
-0.000848546,1.170175749,2.595265075
-0.000848416,1.15758007,2.591658934
-0.000848286,1.16387791,2.590757399
-0.000848156,1.15758007,2.590757399
-0.000848026,1.158479762,2.59256047
-0.000847896,1.161178836,2.598871216
-0.000847766,1.154880997,2.59256047
-0.000847636,1.149482849,2.590757399
-0.000847506,1.153981305,2.597969681
-0.000847376,1.15758007,2.601575822
-0.000847246,1.15038254,2.598871216
-0.000847116,1.138686553,2.597969681
-0.000846986,1.141385627,2.605181963
-0.000846856,1.135987479,2.607886569
-0.000846726,1.144084701,2.598871216
-0.000846596,1.143185009,2.601575822
-0.000846466,1.135987479,2.599772752
-0.000846336,1.135987479,2.606083498
-0.000846206,1.132388714,2.609689639
-0.000846076,1.135987479,2.601575822
-0.000845946,1.131489022,2.602477357
-0.000845816,1.128789948,2.597969681
-0.000845686,1.125191183,2.604280428
-0.000845556,1.127890257,2.597969681
-0.000845426,1.127890257,2.597969681
-0.000845296,1.124291492,2.604280428
-0.000845166,1.126090874,2.596166611
-0.000845036,1.110796122,2.604280428
-0.000844906,1.117993653,2.598871216
-0.000844776,1.117993653,2.588052793
-0.000844646,1.112595505,2.597068146
-0.000844516,1.108097048,2.59436354
-0.000844386,1.110796122,2.591658934
-0.000844256,1.115294579,2.593462005
-0.000844126,1.107197357,2.589855864
-0.000843996,1.111695813,2.59436354
-0.000843866,1.112595505,2.593462005
-0.000843736,1.097300752,2.584446652
-0.000843606,1.1026989,2.597068146
-0.000843476,1.108097048,2.593462005
-0.000843346,1.110796122,2.597969681
-0.000843216,1.096401061,2.596166611
-0.000843086,1.093701987,2.606083498
-0.000842956,1.098200444,2.593462005
-0.000842826,1.097300752,2.596166611
-0.000842696,1.091902604,2.591658934
-0.000842566,1.091902604,2.598871216
-0.000842436,1.09550137,2.595265075
-0.000842306,1.087404148,2.596166611
-0.000842176,1.088303839,2.599772752
-0.000842046,1.094601678,2.600674287
-0.000841916,1.084705074,2.601575822
-0.000841786,1.081106309,2.597969681
-0.000841656,1.082905691,2.597068146
-0.000841526,1.087404148,2.599772752
-0.000841396,1.082006,2.606985034
-0.000841266,1.082905691,2.602477357
-0.000841136,1.073009087,2.59256047
-0.000841006,1.069410321,2.600674287
-0.000840876,1.069410321,2.590757399
-0.000840746,1.082006,2.59256047
-0.000840616,1.075708161,2.593462005
-0.000840486,1.070310013,2.598871216
-0.000840356,1.071209704,2.597068146
-0.000840226,1.060413408,2.596166611
-0.000840096,1.065811556,2.601575822
-0.000839966,1.062212791,2.59436354
-0.000839836,1.05501526,2.596166611
-0.000839706,1.0613131,2.597969681
-0.000839576,1.051416495,2.584446652
-0.000839446,1.052316186,2.589855864
-0.000839316,1.046018347,2.589855864
-0.000839186,1.053215878,2.595265075
-0.000839056,1.050516804,2.59256047
-0.000838926,1.056814643,2.599772752
-0.000838796,1.05501526,2.595265075
-0.000838666,1.048717421,2.591658934
-0.000838536,1.045118656,2.601575822
-0.000838406,1.04781773,2.604280428
-0.000838276,1.045118656,2.59436354
-0.000838146,1.043319273,2.596166611
-0.000838016,1.039720508,2.597068146
-0.000837886,1.037921125,2.598871216
-0.000837756,1.045118656,2.596166611
-0.000837626,1.038820817,2.590757399
-0.000837496,1.035222051,2.597969681
-0.000837366,1.033422669,2.596166611
-0.000837236,1.036121743,2.597068146
-0.000837106,1.035222051,2.593462005
-0.000836976,1.033422669,2.589855864
-0.000836846,1.026225138,2.59256047
-0.000836716,1.02082699,2.591658934
-0.000836586,1.028924212,2.597068146
-0.000836456,1.022626373,2.598871216
-0.000836326,1.021726682,2.59436354
-0.000836196,1.01362946,2.589855864
-0.000836066,1.011830077,2.595265075
-0.000835936,1.023526064,2.595265075
-0.000835806,1.019027608,2.597068146
-0.000835676,1.010930386,2.589855864
-0.000835546,1.018127916,2.598871216
-0.000835416,1.016328534,2.595265075
-0.000835286,1.01362946,2.593462005
-0.000835156,1.012729768,2.604280428
-0.000835026,1.00733162,2.606083498
-0.000834896,1.001033781,2.597068146
-0.000834766,0.999234399,2.593462005
-0.000834636,1.008231312,2.596166611
-0.000834506,1.00733162,2.597068146
-0.000834376,1.00733162,2.600674287
-0.000834246,1.010930386,2.601575822
-0.000834116,1.001033781,2.597969681
-0.000833986,0.997435016,2.591658934
-0.000833856,0.988438103,2.597969681
-0.000833726,0.991137177,2.588954329
-0.000833596,0.991137177,2.584446652
-0.000833466,0.983939646,2.585348188
-0.000833336,0.987538411,2.586249723
-0.000833206,0.98663872,2.587151258
-0.000833076,0.982140264,2.588052793
-0.000832946,0.976742116,2.581742047
-0.000832816,0.983039955,2.590757399
-0.000832686,0.976742116,2.590757399
-0.000832556,0.983039955,2.587151258
-0.000832426,0.974942733,2.59256047
-0.000832296,0.97944119,2.588954329
-0.000832166,0.978541498,2.59436354
-0.000832036,0.974043042,2.595265075
-0.000831906,0.975842424,2.597969681
-0.000831776,0.967745202,2.590757399
-0.000831646,0.980340881,2.591658934
-0.000831516,0.969544585,2.591658934
-0.000831386,0.975842424,2.589855864
-0.000831256,0.97314335,2.590757399
-0.000831126,0.969544585,2.590757399
-0.000830996,0.968644894,2.597969681
-0.000830866,0.969544585,2.596166611
-0.000830736,0.960547672,2.59436354
-0.000830606,0.96594582,2.603378893
-0.000830476,0.963246746,2.597969681
-0.000830346,0.960547672,2.595265075
-0.000830216,0.961447363,2.596166611
-0.000830086,0.962347055,2.605181963
-0.000829956,0.962347055,2.598871216
-0.000829826,0.956948907,2.596166611
-0.000829696,0.947951994,2.59256047
-0.000829566,0.955149524,2.595265075
-0.000829436,0.955149524,2.597969681
-0.000829306,0.955149524,2.595265075
-0.000829176,0.953350141,2.595265075
-0.000829046,0.946152611,2.595265075
-0.000828916,0.947951994,2.588954329
-0.000828786,0.947951994,2.588954329
-0.000828656,0.940754463,2.597068146
-0.000828526,0.946152611,2.59256047
-0.000828396,0.940754463,2.59256047
-0.000828266,0.947951994,2.595265075
-0.000828136,0.946152611,2.59256047
-0.000828006,0.939854772,2.586249723
-0.000827876,0.941654154,2.588052793
-0.000827746,0.929958167,2.589855864
-0.000827616,0.930857858,2.580840512
-0.000827486,0.936256006,2.589855864
-0.000827356,0.934456624,2.589855864
-0.000827226,0.928158785,2.588954329
-0.000827096,0.922760637,2.587151258
-0.000826966,0.912864032,2.590757399
-0.000826836,0.916462797,2.588052793
-0.000826706,0.924560019,2.59256047
-0.000826576,0.916462797,2.593462005
-0.000826446,0.917362489,2.595265075
-0.000826316,0.921860945,2.599772752
-0.000826186,0.922760637,2.598871216
-0.000826056,0.919161871,2.597969681
-0.000825926,0.900268354,2.590757399
-0.000825796,0.908365576,2.589855864
-0.000825666,0.911064649,2.598871216
-0.000825536,0.909265267,2.59436354
-0.000825406,0.902067736,2.593462005
-0.000825276,0.902967428,2.593462005
-0.000825146,0.902967428,2.598871216
-0.000825016,0.896669588,2.596166611
-0.000824886,0.898468971,2.588954329
-0.000824756,0.902967428,2.593462005
-0.000824626,0.899368662,2.59436354
-0.000824496,0.89756928,2.586249723
-0.000824366,0.893070823,2.588052793
-0.000824236,0.893070823,2.579037441
-0.000824106,0.888572367,2.588052793
-0.000823976,0.89756928,2.588954329
-0.000823846,0.892171132,2.583545117
-0.000823716,0.889472058,2.588954329
-0.000823586,0.889472058,2.581742047
-0.000823456,0.888572367,2.588954329
-0.000823326,0.878675762,2.586249723
-0.000823196,0.877776071,2.585348188
-0.000823066,0.876876379,2.584446652
-0.000822936,0.875976688,2.588954329
-0.000822806,0.875076997,2.588052793
-0.000822676,0.87057854,2.587151258
-0.000822546,0.874177305,2.585348188
-0.000822416,0.874177305,2.579938976
-0.000822286,0.869678849,2.591658934
-0.000822156,0.869678849,2.589855864
-0.000822026,0.860681936,2.588954329
-0.000821896,0.864280701,2.591658934
-0.000821766,0.858882553,2.589855864
-0.000821636,0.860681936,2.603378893
-0.000821506,0.861581627,2.588052793
-0.000821376,0.858882553,2.59436354
-0.000821246,0.862481318,2.595265075
-0.000821116,0.854384096,2.595265075
-0.000820986,0.856183479,2.601575822
-0.000820856,0.859782244,2.593462005
-0.000820726,0.856183479,2.59256047
-0.000820596,0.85708317,2.590757399
-0.000820466,0.847186566,2.596166611
-0.000820336,0.854384096,2.597068146
-0.000820206,0.858882553,2.591658934
-0.000820076,0.84988564,2.588052793
-0.000819946,0.848086257,2.59436354
-0.000819816,0.850785331,2.600674287
-0.000819686,0.841788418,2.598871216
-0.000819556,0.837289961,2.584446652
-0.000819426,0.839989035,2.588954329
-0.000819296,0.830092431,2.589855864
-0.000819166,0.834590887,2.589855864
-0.000819036,0.839089344,2.580840512
-0.000818906,0.827393357,2.579037441
-0.000818776,0.823794592,2.579037441
-0.000818646,0.82919274,2.580840512
-0.000818516,0.831891814,2.579938976
-0.000818386,0.834590887,2.580840512
-0.000818256,0.830092431,2.577234371
-0.000818126,0.828293048,2.580840512
-0.000817996,0.823794592,2.583545117
-0.000817866,0.823794592,2.589855864
-0.000817736,0.824694283,2.584446652
-0.000817606,0.823794592,2.584446652
-0.000817476,0.823794592,2.589855864
-0.000817346,0.827393357,2.597068146
-0.000817216,0.819296135,2.589855864
-0.000817086,0.820195826,2.596166611
-0.000816956,0.812098605,2.605181963
-0.000816826,0.821095518,2.591658934
-0.000816696,0.811198913,2.598871216
-0.000816566,0.816597061,2.595265075
-0.000816436,0.812998296,2.591658934
-0.000816306,0.810299222,2.602477357
-0.000816176,0.807600148,2.590757399
-0.000816046,0.806700457,2.590757399
-0.000815916,0.811198913,2.584446652
-0.000815786,0.812998296,2.593462005
-0.000815656,0.809399531,2.588052793
-0.000815526,0.809399531,2.588954329
-0.000815396,0.806700457,2.598871216
-0.000815266,0.809399531,2.599772752
-0.000815136,0.803101691,2.587151258
-0.000815006,0.78870663,2.597969681
-0.000814876,0.804001383,2.588052793
-0.000814746,0.794104778,2.587151258
-0.000814616,0.789606322,2.59436354
-0.000814486,0.794104778,2.580840512
-0.000814356,0.786007556,2.593462005
-0.000814226,0.789606322,2.591658934
-0.000814096,0.785107865,2.584446652
-0.000813966,0.782408791,2.589855864
-0.000813836,0.787806939,2.583545117
-0.000813706,0.778810026,2.583545117
-0.000813576,0.7815091,2.584446652
-0.000813446,0.7815091,2.584446652
-0.000813316,0.786007556,2.596166611
-0.000813186,0.7815091,2.581742047
-0.000813056,0.775211261,2.584446652
-0.000812926,0.782408791,2.589855864
-0.000812796,0.777010643,2.584446652
-0.000812666,0.773411878,2.586249723
-0.000812536,0.777010643,2.585348188
-0.000812406,0.771612495,2.588954329
-0.000812276,0.770712804,2.583545117
-0.000812146,0.767114039,2.586249723
-0.000812016,0.768913421,2.584446652
-0.000811886,0.765314656,2.588954329
-0.000811756,0.761715891,2.591658934
-0.000811626,0.763515273,2.591658934
-0.000811496,0.757217434,2.585348188
-0.000811366,0.765314656,2.591658934
-0.000811236,0.761715891,2.59436354
-0.000811106,0.758117125,2.59436354
-0.000810976,0.758117125,2.597969681
-0.000810846,0.756317743,2.591658934
-0.000810716,0.750019904,2.595265075
-0.000810586,0.748220521,2.591658934
-0.000810456,0.748220521,2.588052793
-0.000810326,0.750019904,2.590757399
-0.000810196,0.74732083,2.590757399
-0.000810066,0.748220521,2.588052793
-0.000809936,0.741922682,2.591658934
-0.000809806,0.750019904,2.580840512
-0.000809676,0.748220521,2.587151258
-0.000809546,0.741922682,2.589855864
-0.000809416,0.750919595,2.589855864
-0.000809286,0.74102299,2.590757399
-0.000809156,0.741922682,2.583545117
-0.000809026,0.732026077,2.588954329
-0.000808896,0.737424225,2.581742047
-0.000808766,0.736524534,2.579037441
-0.000808636,0.734725151,2.574529765
-0.000808506,0.732026077,2.574529765
-0.000808376,0.736524534,2.57362823
-0.000808246,0.732925769,2.570022089
-0.000808116,0.735624843,2.577234371
-0.000807986,0.727527621,2.583545117
-0.000807856,0.728427312,2.582643582
-0.000807726,0.723928855,2.583545117
-0.000807596,0.723928855,2.583545117
-0.000807466,0.723928855,2.585348188
-0.000807336,0.728427312,2.588954329
-0.000807206,0.727527621,2.585348188
-0.000807076,0.730226695,2.585348188
-0.000806946,0.725728238,2.588954329
-0.000806816,0.728427312,2.59256047
-0.000806686,0.718530708,2.590757399
-0.000806556,0.723029164,2.588052793
-0.000806426,0.716731325,2.59256047
-0.000806296,0.715831634,2.597969681
-0.000806166,0.709533794,2.599772752
-0.000806036,0.705935029,2.591658934
-0.000805906,0.707734412,2.591658934
-0.000805776,0.705935029,2.59436354
-0.000805646,0.709533794,2.599772752
-0.000805516,0.705035338,2.587151258
-0.000805386,0.696938116,2.59256047
-0.000805256,0.696038425,2.586249723
-0.000805126,0.697837807,2.597969681
-0.000804996,0.695138733,2.591658934
-0.000804866,0.698737499,2.588052793
-0.000804736,0.696038425,2.587151258
-0.000804606,0.695138733,2.582643582
-0.000804476,0.69963719,2.588052793
-0.000804346,0.692439659,2.591658934
-0.000804216,0.688840894,2.585348188
-0.000804086,0.696038425,2.589855864
-0.000803956,0.688840894,2.579938976
-0.000803826,0.695138733,2.579037441
-0.000803696,0.691539968,2.577234371
-0.000803566,0.688840894,2.576332835
-0.000803436,0.687941203,2.577234371
-0.000803306,0.678044598,2.574529765
-0.000803176,0.687941203,2.57362823
-0.000803046,0.684342437,2.577234371
-0.000802916,0.680743672,2.568219018
-0.000802786,0.677144907,2.576332835
-0.000802656,0.673546142,2.574529765
-0.000802526,0.678044598,2.574529765
-0.000802396,0.667248302,2.583545117
-0.000802266,0.67264645,2.572726694
-0.000802136,0.673546142,2.5754313
-0.000802006,0.67264645,2.574529765
-0.000801876,0.670847068,2.584446652
-0.000801746,0.675345524,2.583545117
-0.000801616,0.670847068,2.579938976
-0.000801486,0.667248302,2.583545117
-0.000801356,0.660050772,2.586249723
-0.000801226,0.670847068,2.590757399
-0.000801096,0.667248302,2.588052793
-0.000800966,0.66544892,2.586249723
-0.000800836,0.657351698,2.585348188
-0.000800706,0.661850155,2.595265075
-0.000800576,0.663649537,2.597068146
-0.000800446,0.657351698,2.596166611
-0.000800316,0.660050772,2.595265075
-0.000800186,0.655552315,2.597068146
-0.000800056,0.656452007,2.595265075
-0.000799926,0.65195355,2.598871216
-0.000799796,0.648354785,2.597969681
-0.000799666,0.651053859,2.595265075
-0.000799536,0.642056946,2.587151258
-0.000799406,0.642956637,2.585348188
-0.000799276,0.643856328,2.590757399
-0.000799146,0.643856328,2.587151258
-0.000799016,0.642056946,2.588052793
-0.000798886,0.643856328,2.584446652
-0.000798756,0.640257563,2.59256047
-0.000798626,0.632160341,2.585348188
-0.000798496,0.633060032,2.583545117
-0.000798366,0.630360958,2.583545117
-0.000798236,0.633959724,2.582643582
-0.000798106,0.627661884,2.582643582
-0.000797976,0.634859415,2.579938976
-0.000797846,0.633060032,2.577234371
-0.000797716,0.634859415,2.579037441
-0.000797586,0.63126065,2.577234371
-0.000797456,0.626762193,2.580840512
-0.000797326,0.626762193,2.588052793
-0.000797196,0.625862502,2.578135906
-0.000797066,0.622263737,2.579037441
-0.000796936,0.623163428,2.584446652
-0.000796806,0.624063119,2.585348188
-0.000796676,0.624063119,2.581742047
-0.000796546,0.624962811,2.580840512
-0.000796416,0.622263737,2.578135906
-0.000796286,0.622263737,2.581742047
-0.000796156,0.620464354,2.584446652
-0.000796026,0.620464354,2.586249723
-0.000795896,0.606069293,2.579037441
-0.000795766,0.610567749,2.571825159
-0.000795636,0.615066206,2.578135906
-0.000795506,0.615066206,2.587151258
-0.000795376,0.610567749,2.583545117
-0.000795246,0.613266823,2.59256047
-0.000795116,0.598871762,2.587151258
-0.000794986,0.607868675,2.588052793
-0.000794856,0.60426991,2.583545117
-0.000794726,0.602470528,2.579037441
-0.000794596,0.598871762,2.579938976
-0.000794466,0.60426991,2.579938976
-0.000794336,0.601570836,2.57362823
-0.000794206,0.596172688,2.576332835
-0.000794076,0.599771454,2.583545117
-0.000793946,0.593473614,2.587151258
-0.000793816,0.597972071,2.584446652
-0.000793686,0.595272997,2.579938976
-0.000793556,0.588075466,2.580840512
-0.000793426,0.593473614,2.585348188
-0.000793296,0.59077454,2.579938976
-0.000793166,0.584476701,2.581742047
-0.000793036,0.589874849,2.57362823
-0.000792906,0.589874849,2.572726694
-0.000792776,0.59077454,2.585348188
-0.000792646,0.594373306,2.577234371
-0.000792516,0.588075466,2.5754313
-0.000792386,0.587175775,2.579037441
-0.000792256,0.578178862,2.587151258
-0.000792126,0.582677319,2.580840512
-0.000791996,0.582677319,2.587151258
-0.000791866,0.579978245,2.579037441
-0.000791736,0.581777627,2.583545117
-0.000791606,0.573680405,2.579938976
-0.000791476,0.567382566,2.579037441
-0.000791346,0.573680405,2.584446652
-0.000791216,0.573680405,2.582643582
-0.000791086,0.579078553,2.585348188
-0.000790956,0.578178862,2.583545117
-0.000790826,0.575479788,2.577234371
-0.000790696,0.573680405,2.579938976
-0.000790566,0.573680405,2.57362823
-0.000790436,0.567382566,2.577234371
-0.000790306,0.57008164,2.580840512
-0.000790176,0.57008164,2.584446652
-0.000790046,0.566482875,2.579938976
-0.000789916,0.570981331,2.580840512
-0.000789786,0.565583184,2.584446652
-0.000789656,0.564683492,2.582643582
-0.000789526,0.564683492,2.576332835
-0.000789396,0.564683492,2.579037441
-0.000789266,0.552087814,2.580840512
-0.000789136,0.552987505,2.583545117
-0.000789006,0.552087814,2.583545117
-0.000788876,0.552987505,2.578135906
-0.000788746,0.552087814,2.579938976
-0.000788616,0.548489049,2.581742047
-0.000788486,0.552087814,2.581742047
-0.000788356,0.551188122,2.585348188
-0.000788226,0.545789975,2.578135906
-0.000788096,0.548489049,2.578135906
-0.000787966,0.545789975,2.579938976
-0.000787836,0.543090901,2.583545117
-0.000787706,0.543990592,2.588052793
-0.000787576,0.541291518,2.577234371
-0.000787446,0.548489049,2.579938976
-0.000787316,0.546689666,2.588052793
-0.000787186,0.537692753,2.580840512
-0.000787056,0.540391827,2.581742047
-0.000786926,0.530495222,2.578135906
-0.000786796,0.531394913,2.576332835
-0.000786666,0.52869584,2.574529765
-0.000786536,0.534093987,2.5754313
-0.000786406,0.52869584,2.576332835
-0.000786276,0.533194296,2.577234371
-0.000786146,0.525996766,2.570923624
-0.000786016,0.532294605,2.579037441
-0.000785886,0.532294605,2.580840512
-0.000785756,0.519698926,2.586249723
-0.000785626,0.525097074,2.577234371
-0.000785496,0.523297692,2.571825159
-0.000785366,0.521498309,2.582643582
-0.000785236,0.532294605,2.584446652
-0.000785106,0.525996766,2.583545117
-0.000784976,0.526896457,2.579938976
-0.000784846,0.518799235,2.57362823
-0.000784716,0.519698926,2.579037441
-0.000784586,0.51520047,2.571825159
-0.000784456,0.521498309,2.574529765
-0.000784326,0.512501396,2.5754313
-0.000784196,0.510702013,2.579037441
-0.000784066,0.506203557,2.581742047
-0.000783936,0.509802322,2.577234371
-0.000783806,0.508002939,2.585348188
-0.000783676,0.506203557,2.580840512
-0.000783546,0.502604791,2.577234371
-0.000783416,0.508002939,2.5754313
-0.000783286,0.504404174,2.585348188
-0.000783156,0.505303865,2.581742047
-0.000783026,0.505303865,2.574529765
-0.000782896,0.508002939,2.581742047
-0.000782766,0.505303865,2.578135906
-0.000782636,0.503504483,2.586249723
-0.000782506,0.505303865,2.572726694
-0.000782376,0.511601704,2.585348188
-0.000782246,0.506203557,2.579938976
-0.000782116,0.500805409,2.580840512
-0.000781986,0.494507569,2.579037441
-0.000781856,0.490009113,2.577234371
-0.000781726,0.487310039,2.579938976
-0.000781596,0.485510656,2.578135906
-0.000781466,0.494507569,2.578135906
-0.000781336,0.495407261,2.581742047
-0.000781206,0.491808496,2.574529765
-0.000781076,0.492708187,2.571825159
-0.000780946,0.4810122,2.57362823
-0.000780816,0.483711274,2.57362823
-0.000780686,0.485510656,2.576332835
-0.000780556,0.483711274,2.570022089
-0.000780426,0.487310039,2.577234371
-0.000780296,0.48820973,2.578135906
-0.000780166,0.483711274,2.578135906
-0.000780036,0.480112508,2.577234371
-0.000779906,0.4810122,2.568219018
-0.000779776,0.471115595,2.566415948
-0.000779646,0.478313126,2.579037441
-0.000779516,0.4810122,2.578135906
-0.000779386,0.47471436,2.569120553
-0.000779256,0.479212817,2.578135906
-0.000779126,0.47471436,2.578135906
-0.000778996,0.475614052,2.582643582
-0.000778866,0.47471436,2.57362823
-0.000778736,0.476513743,2.574529765
-0.000778606,0.472015287,2.5754313
-0.000778476,0.462118682,2.570923624
-0.000778346,0.466617139,2.572726694
-0.000778216,0.463018373,2.584446652
-0.000778086,0.464817756,2.570022089
-0.000777956,0.461218991,2.570022089
-0.000777826,0.457620225,2.572726694
-0.000777696,0.465717447,2.581742047
-0.000777566,0.461218991,2.587151258
-0.000777436,0.458519917,2.568219018
-0.000777306,0.459419608,2.57362823
-0.000777176,0.459419608,2.570022089
-0.000777046,0.457620225,2.577234371
-0.000776916,0.455820843,2.568219018
-0.000776786,0.456720534,2.570923624
-0.000776656,0.455820843,2.570923624
-0.000776526,0.448623312,2.5754313
-0.000776396,0.451322386,2.571825159
-0.000776266,0.448623312,2.574529765
-0.000776136,0.445924238,2.570022089
-0.000776006,0.441425782,2.570923624
-0.000775876,0.444124856,2.570923624
-0.000775746,0.430629486,2.5754313
-0.000775616,0.44052609,2.572726694
-0.000775486,0.44052609,2.576332835
-0.000775356,0.43332856,2.566415948
-0.000775226,0.429729795,2.567317483
-0.000775096,0.429729795,2.566415948
